time,ax,ay,az,atotal
45.943,-0.03,0.01,0.18,0.19
45.953,-0.00,0.00,0.15,0.15
45.963,0.01,-0.01,0.07,0.08
45.973,0.04,-0.01,0.02,0.05
45.983,0.05,-0.01,-0.07,0.09
45.993,0.04,-0.03,-0.15,0.16
46.003,0.06,-0.04,-0.19,0.20
46.013,0.05,-0.02,-0.18,0.19
46.023,0.02,0.00,-0.17,0.18
46.033,0.01,0.01,-0.15,0.15
46.043,0.05,0.02,-0.10,0.12
46.053,0.04,0.01,-0.06,0.07
46.063,0.02,0.02,-0.05,0.05
46.073,0.02,0.00,-0.01,0.02
46.083,0.03,0.01,0.06,0.07
46.093,0.05,0.02,0.10,0.11
46.103,0.03,0.01,0.10,0.11
46.113,-0.01,0.02,0.10,0.10
46.123,-0.03,-0.00,0.09,0.10
46.133,-0.01,-0.03,0.08,0.09
46.143,0.09,-0.06,0.08,0.13
46.153,0.09,-0.08,0.06,0.14
46.163,0.08,-0.07,0.03,0.11
46.173,0.05,-0.05,-0.06,0.09
46.183,0.04,-0.02,-0.12,0.13
46.193,-0.01,0.02,-0.14,0.15
46.203,-0.01,0.05,-0.15,0.15
46.213,0.00,0.06,-0.16,0.17
46.223,0.06,0.04,-0.14,0.15
46.233,0.08,0.02,-0.10,0.13
46.243,0.09,0.01,-0.04,0.10
46.253,0.04,0.00,0.01,0.04
46.263,0.01,-0.00,0.03,0.03
46.273,-0.01,-0.00,0.04,0.04
46.283,-0.01,0.01,0.08,0.08
46.292,-0.03,0.00,0.10,0.11
46.303,-0.03,0.01,0.11,0.12
46.313,-0.03,-0.01,0.06,0.07
46.323,0.00,-0.02,0.01,0.03
46.333,0.04,-0.03,0.01,0.05
46.342,0.05,-0.02,-0.01,0.05
46.352,0.05,0.00,-0.02,0.05
46.362,0.08,0.00,-0.05,0.09
46.372,0.09,0.00,-0.08,0.12
46.382,0.07,0.01,-0.09,0.12
46.392,0.08,0.03,-0.07,0.11
46.402,0.05,0.03,-0.10,0.11
46.412,0.05,0.00,-0.11,0.12
46.422,0.07,-0.02,-0.06,0.09
46.432,0.07,-0.03,-0.01,0.08
46.442,0.05,-0.02,0.02,0.06
46.452,0.02,-0.02,0.03,0.04
46.462,-0.01,-0.00,0.05,0.05
46.472,-0.06,0.00,0.01,0.06
46.482,-0.01,-0.01,0.01,0.02
46.492,0.04,-0.01,0.05,0.07
46.502,0.02,-0.00,0.08,0.08
46.512,0.01,0.00,0.05,0.05
46.522,0.03,0.01,0.03,0.04
46.532,0.04,0.03,-0.01,0.05
46.542,0.03,0.01,-0.03,0.04
46.552,0.02,0.01,-0.03,0.04
46.562,0.04,0.01,-0.02,0.05
46.572,0.04,0.01,-0.00,0.04
46.582,0.02,0.00,-0.01,0.02
46.592,0.00,-0.00,-0.01,0.01
46.602,0.01,0.01,-0.04,0.04
46.612,0.01,0.00,-0.06,0.06
46.622,0.00,-0.00,-0.06,0.06
46.632,0.04,0.00,-0.05,0.06
46.642,0.04,-0.00,-0.02,0.04
46.652,0.03,-0.02,-0.02,0.04
46.662,0.03,-0.01,-0.01,0.03
46.672,0.05,-0.00,0.00,0.05
46.682,0.06,-0.00,0.03,0.07
46.692,0.05,0.00,0.03,0.06
46.702,-0.00,0.01,0.00,0.01
46.712,0.03,-0.00,-0.02,0.03
46.722,0.07,-0.01,-0.00,0.07
46.732,0.06,-0.00,0.01,0.06
46.742,0.03,0.01,-0.01,0.03
46.752,-0.01,0.02,-0.02,0.03
46.762,0.00,0.02,0.01,0.02
46.772,0.02,0.00,0.03,0.04
46.782,0.03,0.01,0.05,0.06
46.792,0.02,-0.01,0.06,0.06
46.802,0.04,-0.03,0.02,0.05
46.812,0.02,-0.01,-0.06,0.06
46.822,0.01,0.00,-0.07,0.07
46.832,0.00,0.02,-0.04,0.04
46.841,-0.00,0.03,-0.01,0.03
46.851,-0.01,0.04,0.00,0.04
46.862,0.03,-0.00,0.00,0.03
46.871,0.09,-0.04,0.02,0.10
46.881,0.12,-0.06,0.03,0.14
46.891,0.12,-0.07,0.02,0.14
46.901,0.06,-0.03,-0.05,0.08
46.911,-0.07,0.01,-0.16,0.17
46.921,-0.10,0.02,-0.23,0.25
46.931,-0.02,0.04,-0.18,0.18
46.941,0.03,0.06,-0.09,0.12
46.951,0.06,0.03,-0.01,0.07
46.961,0.09,0.03,0.07,0.12
46.971,0.08,0.03,0.15,0.17
46.981,0.04,0.02,0.18,0.19
46.991,-0.02,0.03,0.19,0.19
47.001,-0.03,0.02,0.18,0.19
47.011,-0.01,0.01,0.16,0.16
47.021,0.01,-0.01,0.08,0.08
47.031,0.03,-0.01,0.02,0.04
47.041,0.04,-0.03,-0.04,0.07
47.051,0.05,-0.03,-0.07,0.09
47.061,0.04,-0.03,-0.13,0.14
47.071,0.03,-0.02,-0.16,0.17
47.081,0.01,-0.01,-0.15,0.15
47.091,0.00,0.03,-0.13,0.13
47.101,0.02,0.03,-0.13,0.13
47.111,0.03,0.02,-0.09,0.10
47.121,0.03,0.03,-0.05,0.07
47.131,0.02,0.03,0.00,0.03
47.141,0.03,0.03,0.01,0.04
47.151,0.05,0.01,0.07,0.09
47.161,0.05,-0.00,0.11,0.12
47.171,0.02,0.03,0.12,0.13
47.181,-0.04,-0.00,0.07,0.08
47.191,-0.01,-0.04,0.08,0.09
47.201,0.06,-0.04,0.08,0.11
47.211,0.06,-0.04,0.07,0.10
47.221,0.03,-0.08,0.02,0.09
47.231,0.04,-0.06,-0.02,0.08
47.241,0.02,-0.03,-0.03,0.05
47.251,-0.01,0.02,-0.06,0.06
47.261,-0.02,0.05,-0.11,0.12
47.271,-0.01,0.07,-0.14,0.16
47.281,0.02,0.06,-0.15,0.16
47.291,0.07,0.04,-0.11,0.14
47.301,0.08,0.02,-0.06,0.10
47.311,0.06,0.00,-0.02,0.07
47.321,0.04,0.01,0.02,0.05
47.330,0.00,-0.00,0.05,0.05
47.340,-0.01,0.01,0.07,0.07
47.351,-0.01,-0.00,0.07,0.07
47.361,-0.02,-0.01,0.06,0.06
47.370,-0.01,-0.04,0.04,0.06
47.380,0.01,-0.04,0.02,0.05
47.390,0.03,-0.04,0.05,0.07
47.400,0.04,-0.03,0.06,0.08
47.410,0.04,-0.01,0.03,0.05
47.420,0.02,0.01,-0.01,0.03
47.430,0.03,0.03,-0.05,0.07
47.440,0.08,0.04,-0.05,0.10
47.450,0.07,0.04,-0.07,0.10
47.460,0.04,0.04,-0.08,0.10
47.470,0.05,0.00,-0.11,0.12
47.480,0.07,-0.01,-0.07,0.10
47.490,0.07,-0.01,-0.02,0.08
47.500,0.03,-0.01,0.03,0.05
47.510,0.01,-0.02,0.03,0.04
47.520,0.00,-0.02,0.01,0.02
47.530,0.00,-0.02,0.01,0.02
47.540,0.02,-0.01,0.02,0.03
47.550,0.01,0.00,0.05,0.05
47.560,-0.01,0.04,0.04,0.06
47.570,-0.03,0.04,-0.02,0.05
47.580,0.03,-0.00,-0.05,0.06
47.590,0.04,0.01,-0.00,0.04
47.600,0.02,0.02,0.01,0.03
47.610,0.01,0.00,-0.01,0.02
47.620,0.04,0.01,-0.01,0.04
47.630,0.06,-0.00,0.01,0.06
47.640,0.04,-0.01,-0.01,0.05
47.650,0.01,0.01,-0.01,0.02
47.660,0.04,0.01,-0.02,0.04
47.670,0.06,-0.02,-0.03,0.07
47.680,0.04,-0.01,-0.02,0.05
47.690,0.04,-0.02,0.01,0.04
47.700,0.02,-0.01,0.02,0.03
47.710,0.04,-0.01,0.01,0.05
47.720,0.03,0.01,0.01,0.04
47.730,0.03,0.00,-0.03,0.04
47.740,-0.01,0.01,-0.06,0.06
47.750,0.01,0.01,-0.05,0.05
47.760,0.00,0.00,-0.04,0.04
47.770,0.03,0.00,-0.02,0.04
47.780,0.05,-0.01,0.02,0.06
47.790,0.03,0.01,0.02,0.04
47.800,0.01,0.00,0.01,0.02
47.809,0.02,0.01,-0.01,0.02
47.820,0.03,0.01,0.01,0.03
47.829,0.04,-0.02,0.03,0.05
47.840,0.01,0.00,0.04,0.04
47.849,0.01,0.02,0.03,0.04
47.859,-0.03,0.03,-0.03,0.05
47.869,-0.01,0.02,-0.06,0.06
47.879,0.03,0.02,-0.01,0.04
47.889,0.01,0.03,0.03,0.05
47.899,0.03,0.00,0.01,0.03
47.909,0.07,-0.02,0.01,0.07
47.919,0.08,-0.05,-0.01,0.10
47.929,0.05,-0.00,-0.02,0.06
47.939,-0.06,0.02,-0.06,0.09
47.949,-0.05,0.02,-0.09,0.10
47.959,0.03,0.01,-0.04,0.05
47.969,0.06,0.02,0.03,0.07
47.979,0.04,0.01,0.05,0.07
47.989,0.06,-0.03,0.06,0.09
47.999,0.11,-0.07,0.07,0.15
48.009,0.11,-0.07,0.07,0.15
48.019,0.04,-0.05,0.03,0.07
48.029,-0.08,0.03,-0.07,0.11
48.039,-0.12,0.06,-0.16,0.21
48.049,-0.02,0.05,-0.20,0.20
48.059,0.08,0.03,-0.13,0.15
48.069,0.09,0.03,-0.03,0.10
48.079,0.09,0.02,0.03,0.10
48.089,0.09,0.01,0.10,0.14
48.099,0.07,0.02,0.17,0.19
48.109,-0.01,0.03,0.19,0.20
48.119,-0.05,0.04,0.14,0.15
48.129,-0.02,0.02,0.06,0.07
48.139,0.02,-0.02,0.01,0.03
48.149,0.05,-0.02,-0.01,0.06
48.159,0.04,-0.03,-0.04,0.06
48.169,0.05,-0.03,-0.09,0.11
48.179,0.05,-0.03,-0.12,0.13
48.188,0.03,-0.00,-0.14,0.14
48.199,-0.02,0.02,-0.15,0.16
48.208,-0.04,0.03,-0.14,0.14
48.219,-0.00,0.02,-0.10,0.11
48.228,0.01,0.01,-0.05,0.05
48.238,0.02,0.01,0.01,0.03
48.249,0.03,0.01,0.06,0.07
48.259,0.04,0.01,0.11,0.12
48.268,0.02,0.02,0.12,0.12
48.278,0.00,0.03,0.09,0.09
48.288,0.02,0.01,0.07,0.08
48.299,0.02,0.01,0.09,0.09
48.308,0.04,-0.04,0.09,0.10
48.318,0.07,-0.05,0.07,0.11
48.328,0.06,-0.07,0.05,0.10
48.339,0.06,-0.08,-0.00,0.10
48.353,0.05,-0.03,-0.04,0.07
48.364,-0.02,-0.01,-0.10,0.10
48.373,-0.05,0.03,-0.16,0.17
48.383,0.01,0.05,-0.14,0.15
48.393,0.05,0.06,-0.13,0.15
48.403,0.03,0.08,-0.13,0.16
48.413,0.05,0.05,-0.10,0.12
48.423,0.07,0.02,-0.04,0.09
48.433,0.07,0.02,0.04,0.08
48.443,0.02,0.00,0.09,0.09
48.453,-0.01,-0.00,0.09,0.09
48.463,-0.02,-0.01,0.11,0.11
48.473,-0.02,-0.01,0.12,0.12
48.483,-0.03,-0.02,0.10,0.10
48.493,-0.02,-0.02,0.09,0.10
48.503,-0.01,-0.01,0.06,0.06
48.513,0.01,-0.02,0.02,0.03
48.523,0.02,-0.02,-0.01,0.03
48.533,0.03,0.01,-0.04,0.05
48.543,0.05,0.01,-0.06,0.08
48.553,0.09,-0.00,-0.08,0.13
48.563,0.11,-0.00,-0.07,0.13
48.573,0.10,0.01,-0.07,0.12
48.583,0.06,0.02,-0.07,0.10
48.593,0.07,0.01,-0.08,0.10
48.603,0.08,-0.01,-0.05,0.09
48.613,0.06,-0.02,-0.03,0.07
48.623,0.01,-0.03,0.01,0.03
48.633,0.00,-0.02,0.00,0.02
48.643,0.01,-0.01,0.02,0.02
48.653,0.01,-0.02,0.01,0.03
48.663,0.01,-0.00,0.02,0.03
48.673,0.02,0.01,0.02,0.03
48.683,0.03,0.01,0.01,0.04
48.693,0.02,0.01,0.02,0.03
48.703,0.01,0.02,0.02,0.03
48.713,-0.00,0.03,0.01,0.03
48.723,-0.01,0.01,-0.00,0.01
48.733,0.02,0.01,0.00,0.02
48.743,0.04,0.01,0.00,0.04
48.753,0.05,0.01,0.00,0.05
48.763,0.04,-0.00,-0.01,0.04
48.773,0.05,-0.00,-0.02,0.05
48.783,0.05,-0.00,-0.02,0.05
48.793,0.03,-0.00,-0.02,0.03
48.803,0.03,-0.01,-0.05,0.06
48.813,0.02,-0.02,-0.00,0.03
48.822,0.01,0.00,-0.01,0.02
48.832,0.02,-0.01,-0.02,0.03
48.842,0.02,0.02,-0.01,0.03
48.852,0.02,0.01,-0.03,0.04
48.862,0.03,0.02,-0.03,0.05
48.872,0.05,0.01,-0.02,0.06
48.882,0.06,-0.00,-0.01,0.06
48.892,0.04,0.01,-0.01,0.04
48.902,0.03,0.01,-0.01,0.03
48.912,0.02,-0.01,-0.00,0.03
48.922,0.04,-0.01,0.01,0.04
48.932,0.03,-0.01,0.04,0.05
48.942,0.01,0.00,0.03,0.03
48.952,-0.01,0.00,0.02,0.02
48.962,0.01,0.01,0.01,0.02
48.972,0.03,0.02,-0.01,0.03
48.982,-0.01,0.02,-0.01,0.02
48.992,-0.02,0.02,-0.00,0.03
49.002,0.02,0.01,0.02,0.03
49.012,0.05,-0.02,0.03,0.06
49.022,0.06,-0.04,0.02,0.07
49.032,0.07,-0.04,-0.00,0.08
49.042,0.01,-0.01,-0.03,0.04
49.052,-0.02,-0.00,-0.05,0.05
49.062,-0.00,-0.01,-0.08,0.08
49.072,0.02,0.02,-0.07,0.08
49.082,0.02,0.00,-0.06,0.07
49.092,0.07,-0.04,-0.06,0.10
49.102,0.14,-0.08,-0.04,0.16
49.112,0.14,-0.07,-0.05,0.17
49.122,0.05,-0.04,-0.09,0.11
49.132,-0.03,-0.02,-0.10,0.11
49.142,-0.07,0.02,-0.09,0.12
49.152,-0.05,0.05,-0.07,0.10
49.162,-0.03,0.06,-0.03,0.08
49.172,0.04,0.03,0.04,0.06
49.182,0.08,0.02,0.10,0.13
49.192,0.05,0.00,0.15,0.16
49.202,0.03,-0.01,0.17,0.17
49.212,0.03,-0.01,0.16,0.17
49.222,0.03,0.00,0.17,0.17
49.232,-0.00,-0.01,0.10,0.10
49.242,-0.02,0.00,0.02,0.03
49.252,0.03,-0.03,-0.07,0.08
49.262,0.08,-0.04,-0.11,0.15
49.271,0.07,-0.03,-0.12,0.14
49.282,0.04,-0.01,-0.15,0.16
49.292,-0.01,0.01,-0.22,0.22
49.302,0.01,0.01,-0.21,0.21
49.311,0.05,0.03,-0.14,0.15
49.322,0.02,0.04,-0.07,0.08
49.331,-0.00,0.04,-0.02,0.04
49.341,-0.03,0.04,-0.01,0.06
49.351,0.00,0.02,-0.00,0.02
49.361,0.06,-0.02,0.07,0.09
49.371,0.04,-0.01,0.13,0.14
49.381,-0.01,0.01,0.19,0.19
49.391,-0.04,0.00,0.18,0.18
49.401,0.02,-0.03,0.17,0.17
49.411,0.09,-0.02,0.16,0.18
49.421,0.05,-0.02,0.05,0.07
49.431,0.01,-0.05,-0.07,0.09
49.441,0.04,-0.05,-0.08,0.10
49.451,0.06,-0.05,-0.06,0.10
49.461,0.03,-0.01,-0.04,0.05
49.471,-0.00,0.01,-0.07,0.07
49.481,0.00,0.05,-0.10,0.12
49.491,0.04,0.06,-0.14,0.16
49.501,0.06,0.07,-0.15,0.17
49.511,0.06,0.05,-0.13,0.15
49.521,0.05,0.03,-0.07,0.09
49.531,0.04,0.01,-0.01,0.04
49.541,0.00,-0.00,0.04,0.04
49.551,-0.02,-0.00,0.06,0.07
49.561,-0.04,-0.00,0.10,0.10
49.571,-0.03,0.01,0.10,0.11
49.581,-0.01,-0.03,0.08,0.09
49.591,0.00,-0.03,0.06,0.06
49.601,-0.00,-0.01,0.02,0.02
49.611,0.01,-0.02,0.00,0.03
49.621,0.06,-0.03,0.04,0.07
49.631,0.06,-0.00,0.03,0.07
49.641,0.04,0.00,0.01,0.05
49.651,0.01,0.02,-0.05,0.06
49.661,0.03,0.01,-0.10,0.10
49.671,0.08,-0.01,-0.07,0.10
49.681,0.10,-0.01,0.00,0.10
49.691,0.08,-0.02,-0.00,0.08
49.701,0.08,-0.03,-0.01,0.08
49.711,0.07,-0.00,-0.02,0.07
49.721,0.03,-0.01,-0.09,0.10
49.731,0.01,-0.02,-0.11,0.11
49.741,0.03,-0.01,-0.03,0.05
49.750,0.02,0.00,0.01,0.02
49.761,-0.01,-0.01,0.00,0.02
49.771,0.00,-0.01,0.02,0.02
49.781,0.02,0.02,0.04,0.05
49.790,0.02,0.02,0.06,0.07
49.801,-0.02,0.03,0.04,0.05
49.810,-0.04,0.03,0.00,0.05
49.821,0.01,0.01,0.02,0.02
49.830,0.04,-0.00,0.04,0.06
49.840,0.02,-0.02,0.05,0.06
49.850,-0.01,-0.00,0.01,0.02
49.860,-0.02,0.00,-0.03,0.03
49.870,0.03,-0.00,-0.04,0.05
49.880,0.04,-0.00,-0.02,0.05
49.890,0.03,-0.01,-0.01,0.03
49.900,0.03,-0.02,-0.01,0.04
49.910,0.04,-0.01,-0.02,0.04
49.920,0.01,0.01,-0.02,0.02
49.930,0.00,0.02,-0.05,0.05
49.940,0.03,-0.00,-0.06,0.06
49.950,0.03,-0.00,-0.02,0.04
49.960,0.03,0.01,0.01,0.03
49.970,0.04,0.00,-0.00,0.04
49.980,0.04,-0.02,0.01,0.05
49.990,0.04,0.01,0.02,0.05
50.000,0.04,-0.00,0.01,0.04
50.010,0.04,-0.01,-0.01,0.04
50.020,0.02,-0.01,-0.03,0.04
50.030,0.02,-0.00,-0.00,0.02
50.040,-0.00,0.00,0.04,0.04
50.050,-0.01,0.03,0.03,0.04
50.060,-0.01,0.02,0.03,0.04
50.070,-0.01,0.01,0.03,0.04
50.080,0.02,0.00,0.02,0.02
50.090,0.06,-0.02,0.03,0.07
50.100,0.04,-0.01,0.03,0.05
50.110,-0.01,0.01,0.01,0.02
50.120,-0.03,0.02,-0.02,0.04
50.130,-0.01,0.01,-0.04,0.05
50.140,-0.01,0.03,-0.04,0.05
50.150,0.02,0.02,-0.01,0.03
50.160,0.09,-0.04,-0.02,0.10
50.170,0.15,-0.07,-0.01,0.16
50.180,0.12,-0.08,-0.04,0.15
50.190,-0.00,-0.04,-0.09,0.09
50.200,-0.06,-0.00,-0.12,0.14
50.210,-0.04,0.02,-0.11,0.12
50.220,-0.01,0.03,-0.08,0.09
50.230,0.00,0.05,-0.06,0.08
50.240,0.03,0.05,-0.04,0.07
50.250,0.08,0.03,-0.00,0.09
50.260,0.10,0.01,0.10,0.14
50.270,0.06,0.02,0.20,0.21
50.280,0.02,0.01,0.22,0.22
50.289,-0.01,-0.00,0.20,0.20
50.300,0.01,0.01,0.15,0.15
50.309,0.01,-0.00,0.07,0.07
50.320,0.01,-0.02,-0.00,0.02
50.329,0.03,-0.03,-0.05,0.07
50.339,0.03,-0.02,-0.09,0.10
50.349,-0.00,-0.01,-0.18,0.18
50.360,0.04,-0.02,-0.21,0.21
50.369,0.05,0.01,-0.19,0.19
50.379,0.01,0.02,-0.13,0.13
50.389,0.01,0.04,-0.09,0.10
50.399,0.01,0.04,-0.09,0.09
50.409,0.02,0.01,-0.04,0.04
50.419,0.03,0.01,0.05,0.06
50.429,0.03,0.01,0.11,0.12
50.439,0.03,-0.00,0.14,0.15
50.449,0.01,-0.00,0.14,0.14
50.459,-0.06,0.04,0.08,0.11
50.469,-0.03,0.01,0.04,0.05
50.479,0.05,-0.05,0.08,0.10
50.489,0.10,-0.04,0.10,0.15
50.499,0.06,-0.04,0.05,0.09
50.509,0.03,-0.05,-0.02,0.06
50.519,0.04,-0.04,-0.08,0.10
50.529,0.02,-0.01,-0.09,0.09
50.539,-0.04,0.02,-0.11,0.12
50.549,-0.08,0.07,-0.15,0.18
50.559,0.03,0.05,-0.14,0.15
50.569,0.09,0.04,-0.10,0.14
50.579,0.09,0.06,-0.06,0.12
50.589,0.07,0.03,-0.03,0.09
50.599,0.06,0.01,0.01,0.06
50.609,0.04,0.01,0.07,0.08
50.619,-0.00,0.01,0.07,0.07
50.629,-0.05,0.01,0.08,0.10
50.639,-0.06,-0.01,0.07,0.09
50.649,-0.05,-0.02,0.08,0.10
50.659,-0.06,-0.01,0.05,0.08
50.669,-0.01,-0.03,0.02,0.04
50.679,0.07,-0.02,0.01,0.07
50.689,0.08,-0.01,-0.01,0.08
50.699,0.07,-0.02,-0.06,0.09
50.709,0.06,-0.01,-0.08,0.10
50.719,0.05,0.02,-0.06,0.08
50.729,0.07,0.04,-0.06,0.10
50.739,0.06,0.01,-0.07,0.10
50.749,0.06,0.02,-0.07,0.09
50.759,0.05,0.01,-0.06,0.08
50.769,0.03,0.01,-0.07,0.07
50.779,0.04,-0.01,-0.02,0.05
50.788,0.04,-0.03,0.02,0.05
50.798,-0.01,-0.01,0.04,0.05
50.808,0.00,-0.03,0.04,0.05
50.818,0.01,-0.02,0.05,0.06
50.828,0.00,0.01,0.04,0.04
50.838,-0.00,0.01,0.02,0.02
50.848,0.01,0.00,0.02,0.03
50.858,0.01,0.01,0.04,0.04
50.868,-0.01,0.04,0.02,0.05
50.878,0.01,0.03,-0.02,0.04
50.888,0.04,0.01,-0.04,0.06
50.898,0.05,-0.02,-0.07,0.08
50.908,0.03,0.01,-0.06,0.07
50.918,0.02,-0.00,-0.05,0.05
50.928,0.07,-0.01,-0.04,0.08
50.938,0.04,0.00,-0.03,0.05
50.948,0.01,0.01,-0.01,0.02
50.958,-0.01,0.01,-0.01,0.02
50.968,0.01,0.01,-0.03,0.03
50.978,0.05,-0.02,0.00,0.05
50.988,0.04,-0.01,0.03,0.05
50.998,0.02,-0.01,0.05,0.06
51.008,-0.02,0.01,0.03,0.03
51.018,0.01,0.01,-0.00,0.01
51.028,0.06,-0.02,-0.00,0.06
51.038,0.04,0.01,-0.01,0.05
51.048,0.03,0.02,-0.02,0.04
51.058,0.04,0.00,-0.04,0.06
51.068,0.05,-0.00,-0.05,0.07
51.078,0.04,-0.01,-0.03,0.05
51.088,0.01,-0.01,-0.04,0.04
51.098,-0.00,-0.00,-0.01,0.01
51.108,0.01,0.00,0.01,0.02
51.118,0.00,-0.01,0.02,0.02
51.128,-0.00,0.01,0.02,0.03
51.138,0.01,-0.00,0.03,0.03
51.148,0.01,0.02,0.03,0.03
51.158,-0.00,0.02,0.01,0.02
51.168,-0.01,0.02,-0.01,0.02
51.178,0.01,0.02,-0.02,0.02
51.188,0.05,-0.02,-0.01,0.05
51.198,0.08,-0.04,-0.01,0.09
51.208,0.05,-0.01,-0.02,0.06
51.218,-0.01,0.00,-0.04,0.05
51.228,-0.04,-0.00,-0.05,0.06
51.237,0.02,0.00,-0.03,0.04
51.248,0.03,0.02,0.01,0.04
51.258,0.04,-0.01,0.02,0.04
51.268,0.07,-0.04,0.03,0.08
51.278,0.10,-0.05,-0.00,0.12
51.288,0.08,-0.06,-0.04,0.11
51.298,0.02,-0.04,-0.08,0.09
51.307,-0.03,0.01,-0.13,0.13
51.318,-0.05,0.05,-0.13,0.14
51.327,0.00,0.05,-0.11,0.13
51.338,0.05,0.05,-0.07,0.10
51.347,0.08,0.04,-0.02,0.09
51.357,0.05,0.03,0.05,0.08
51.367,0.05,0.03,0.13,0.14
51.377,0.05,0.03,0.20,0.20
51.387,0.01,0.02,0.21,0.21
51.397,-0.01,0.00,0.18,0.18
51.407,0.01,-0.01,0.13,0.13
51.417,0.02,-0.02,0.05,0.05
51.427,0.03,-0.04,-0.03,0.05
51.437,0.02,-0.03,-0.09,0.09
51.447,0.01,-0.02,-0.15,0.15
51.457,0.06,-0.02,-0.19,0.20
51.467,0.06,-0.03,-0.20,0.21
51.477,0.03,0.01,-0.20,0.20
51.487,0.01,0.01,-0.16,0.17
51.497,-0.00,0.03,-0.11,0.11
51.507,0.02,0.04,-0.06,0.08
51.517,0.03,0.03,-0.01,0.04
51.527,0.03,0.02,0.05,0.06
51.537,0.03,0.01,0.11,0.12
51.547,0.03,0.01,0.14,0.14
51.557,-0.00,-0.00,0.16,0.16
51.567,-0.02,0.02,0.13,0.14
51.577,-0.01,-0.01,0.13,0.13
51.587,0.04,-0.05,0.13,0.14
51.597,0.07,-0.04,0.11,0.13
51.607,0.05,-0.06,0.03,0.09
51.617,0.07,-0.06,-0.04,0.10
51.627,0.04,-0.03,-0.10,0.11
51.637,0.02,0.01,-0.13,0.13
51.647,-0.02,0.03,-0.16,0.16
51.657,-0.00,0.05,-0.17,0.18
51.667,0.04,0.05,-0.16,0.17
51.677,0.04,0.05,-0.11,0.12
51.687,-0.01,0.04,-0.07,0.08
51.697,0.02,0.03,-0.02,0.05
51.707,0.09,-0.00,0.05,0.10
51.717,0.06,0.01,0.06,0.09
51.727,0.01,0.01,0.08,0.08
51.737,-0.03,0.01,0.06,0.07
51.747,-0.02,-0.00,0.05,0.06
51.757,-0.02,-0.02,0.05,0.06
51.766,-0.02,-0.04,0.06,0.07
51.776,-0.05,-0.04,0.05,0.08
51.786,-0.01,-0.03,0.05,0.06
51.797,0.04,-0.03,0.03,0.06
51.806,0.07,-0.02,0.02,0.08
51.817,0.08,-0.01,-0.02,0.08
51.826,0.08,0.02,-0.07,0.11
51.836,0.07,0.02,-0.11,0.13
51.846,0.07,0.02,-0.16,0.18
51.856,0.08,0.01,-0.16,0.18
51.866,0.07,-0.00,-0.10,0.13
51.876,0.07,-0.01,-0.04,0.08
51.886,0.05,-0.03,0.01,0.06
51.897,0.03,-0.02,0.04,0.05
51.906,0.04,-0.01,0.04,0.06
51.916,0.01,-0.01,0.03,0.03
51.926,-0.00,-0.00,0.01,0.01
51.936,0.02,0.02,0.03,0.04
51.946,0.04,0.02,0.03,0.05
51.956,0.02,0.02,-0.00,0.03
51.966,-0.01,0.00,-0.02,0.02
51.976,0.01,0.02,-0.01,0.02
51.986,0.03,0.01,0.02,0.04
51.996,0.01,0.01,0.03,0.04
52.006,-0.00,0.01,0.02,0.02
52.016,-0.01,-0.00,0.01,0.02
52.026,0.03,-0.01,-0.01,0.03
52.036,0.06,-0.00,-0.02,0.07
52.046,0.04,-0.01,-0.04,0.06
52.056,0.03,-0.00,-0.09,0.10
52.066,0.05,-0.00,-0.09,0.10
52.076,0.06,-0.01,-0.08,0.10
52.086,0.07,-0.02,-0.04,0.08
52.096,0.03,-0.01,-0.01,0.04
52.106,-0.00,-0.01,0.00,0.01
52.116,0.01,-0.01,0.02,0.02
52.126,0.05,-0.01,0.03,0.06
52.136,0.03,-0.00,0.03,0.04
52.146,0.00,0.02,0.01,0.02
52.156,0.04,0.01,-0.02,0.04
52.166,0.07,-0.01,-0.02,0.07
52.176,0.07,0.01,-0.01,0.07
52.186,0.04,-0.01,0.01,0.04
52.196,0.02,-0.01,0.01,0.03
52.205,0.01,-0.00,0.00,0.01
52.216,0.01,-0.01,-0.01,0.02
52.226,0.01,0.00,-0.02,0.02
52.235,-0.00,0.02,-0.01,0.02
52.245,-0.04,0.02,0.00,0.04
52.255,-0.03,0.03,-0.03,0.05
52.265,0.02,0.02,-0.03,0.04
52.275,0.05,-0.00,-0.02,0.06
52.285,0.06,-0.04,-0.01,0.07
52.295,0.08,-0.04,-0.02,0.09
52.309,0.05,-0.02,-0.02,0.05
52.319,-0.03,0.02,-0.04,0.05
52.329,-0.02,0.01,-0.05,0.05
52.339,0.02,0.02,-0.04,0.05
52.349,0.04,0.00,-0.01,0.04
52.359,0.09,-0.04,0.02,0.10
52.369,0.12,-0.06,0.01,0.14
52.379,0.09,-0.08,-0.03,0.12
52.389,0.04,-0.05,-0.09,0.10
52.399,-0.02,-0.01,-0.09,0.09
52.409,-0.03,0.04,-0.09,0.10
52.419,-0.03,0.06,-0.06,0.09
52.429,0.01,0.07,-0.05,0.08
52.439,0.04,0.06,-0.03,0.08
52.449,0.08,0.02,0.04,0.09
52.459,0.09,0.02,0.13,0.16
52.469,0.04,0.03,0.19,0.20
52.479,-0.01,0.02,0.17,0.17
52.489,-0.02,0.01,0.15,0.15
52.499,-0.01,0.01,0.11,0.11
52.509,-0.00,-0.00,0.04,0.04
