time,wx,wy,wz
39.851,0.00,0.01,-0.00
39.861,0.00,0.00,-0.00
39.871,0.00,0.00,-0.00
39.881,0.00,0.00,-0.00
39.891,0.00,0.00,-0.00
39.901,0.00,0.00,-0.00
39.911,0.00,0.00,-0.00
39.921,0.00,0.00,0.00
39.931,0.01,0.00,0.00
39.941,0.01,0.00,0.00
39.950,0.01,0.00,-0.00
39.960,0.01,0.00,0.00
39.970,0.00,-0.00,-0.00
39.980,0.00,0.00,-0.00
39.990,0.00,0.00,-0.01
40.000,0.00,0.00,-0.00
40.010,0.00,-0.00,-0.00
40.020,-0.00,-0.00,-0.00
40.030,-0.00,-0.00,-0.00
40.040,-0.01,0.00,-0.00
40.050,-0.02,-0.00,0.00
40.060,-0.02,0.00,0.00
40.070,-0.02,0.00,0.01
40.080,-0.02,0.00,0.01
40.090,-0.02,0.00,0.01
40.100,-0.02,0.00,0.00
40.110,-0.01,0.00,0.00
40.120,-0.01,0.00,-0.00
40.130,-0.00,0.01,-0.00
40.140,0.01,0.01,-0.00
40.150,0.01,0.01,-0.00
40.160,0.01,0.01,-0.00
40.170,0.01,0.00,-0.00
40.180,0.01,-0.00,-0.00
40.190,0.01,-0.00,-0.00
40.200,0.01,-0.01,-0.00
40.210,0.01,-0.01,-0.00
40.220,0.00,-0.01,-0.00
40.230,0.00,-0.01,-0.00
40.240,-0.00,-0.00,-0.00
40.250,-0.01,0.00,0.00
40.260,-0.02,0.00,0.00
40.270,-0.02,0.01,0.00
40.280,-0.02,0.00,0.00
40.290,-0.02,0.01,0.00
40.300,-0.02,0.01,0.00
40.310,-0.02,0.01,0.00
40.320,-0.01,0.01,0.00
40.330,0.00,0.00,0.00
40.340,0.01,0.00,0.00
40.350,0.01,-0.00,-0.00
40.360,0.01,-0.00,0.00
40.370,0.01,0.00,-0.00
40.380,0.01,0.00,0.00
40.389,0.01,0.00,-0.00
40.400,0.01,0.00,-0.00
40.409,0.01,0.00,-0.00
40.420,0.01,0.00,-0.00
40.430,0.00,0.00,-0.00
40.439,0.00,0.00,-0.00
40.449,0.00,0.00,-0.00
40.459,0.00,0.00,-0.00
40.469,0.00,0.00,-0.00
40.479,0.00,0.00,-0.00
40.489,0.00,0.01,-0.00
40.499,0.00,0.00,-0.00
40.509,-0.00,0.00,-0.00
40.519,-0.01,0.00,-0.00
40.529,-0.01,0.00,-0.00
40.539,-0.01,0.00,-0.00
40.549,-0.01,-0.00,0.00
40.559,-0.01,0.00,-0.00
40.569,-0.00,0.00,0.00
40.579,-0.00,0.00,-0.00
40.589,0.00,0.00,-0.00
40.599,0.01,0.00,0.00
40.609,0.00,0.00,0.00
40.619,0.00,0.01,0.00
40.629,-0.00,0.00,0.00
40.639,-0.00,0.00,-0.00
40.649,-0.01,0.00,-0.00
40.659,-0.01,-0.00,-0.00
40.669,-0.01,0.00,-0.00
40.679,-0.01,-0.00,-0.00
40.689,-0.01,0.00,-0.00
40.699,-0.01,-0.00,0.00
40.709,-0.00,0.00,-0.00
40.719,-0.00,0.00,-0.00
40.729,0.00,0.00,-0.00
40.739,0.00,0.00,-0.00
40.749,0.01,0.00,-0.00
40.759,0.01,0.00,-0.00
40.769,0.00,0.00,-0.00
40.779,0.00,0.00,0.00
40.789,0.00,0.00,-0.00
40.799,0.01,0.00,0.00
40.809,0.01,0.00,-0.00
40.819,0.00,0.01,-0.00
40.829,0.00,0.00,-0.00
40.839,0.00,0.00,-0.00
40.849,0.00,0.00,-0.00
40.859,0.00,0.00,-0.00
40.869,-0.00,0.00,-0.00
40.879,-0.00,0.00,-0.00
40.888,-0.00,0.00,-0.00
40.899,-0.01,0.00,-0.00
40.909,-0.00,0.00,-0.00
40.919,-0.00,0.00,-0.00
40.928,-0.01,0.00,-0.00
40.939,-0.01,0.00,-0.00
40.948,-0.00,0.00,-0.00
40.958,-0.00,0.00,-0.00
40.968,-0.00,0.00,-0.00
40.978,0.00,0.00,0.00
40.988,0.00,0.00,0.00
40.998,0.00,0.00,-0.00
41.008,-0.00,0.00,-0.00
41.018,0.00,0.00,-0.00
41.028,0.01,0.00,-0.01
41.038,0.00,-0.00,-0.01
41.048,0.00,0.00,-0.01
41.058,0.00,-0.00,-0.01
41.068,0.00,-0.00,-0.01
41.078,-0.00,0.00,-0.01
41.088,-0.00,0.00,-0.00
41.098,-0.00,0.00,0.00
41.108,-0.01,0.00,0.01
41.118,-0.01,0.00,0.01
41.128,-0.01,0.00,0.01
41.138,-0.01,0.00,0.01
41.148,-0.01,0.00,0.00
41.158,-0.01,0.00,-0.00
41.168,-0.01,0.01,-0.00
41.178,-0.01,0.01,-0.00
41.188,-0.01,0.01,-0.00
41.198,-0.00,0.01,-0.00
41.208,0.00,0.01,-0.00
41.218,0.00,0.01,-0.00
41.228,0.01,0.00,-0.00
41.238,0.01,-0.00,-0.00
41.248,0.01,-0.00,-0.00
41.258,0.01,-0.01,-0.00
41.268,0.01,-0.00,-0.00
41.278,0.01,-0.00,-0.00
41.288,0.00,-0.00,0.00
41.298,-0.00,0.00,0.00
41.308,-0.01,0.01,0.00
41.318,-0.01,0.01,-0.00
41.328,-0.02,0.00,0.00
41.338,-0.02,0.00,-0.00
41.348,-0.02,0.01,-0.00
41.358,-0.01,0.00,-0.00
41.368,-0.01,0.00,0.00
41.378,-0.00,0.00,-0.00
41.388,0.00,0.00,-0.00
41.398,0.00,-0.00,0.00
41.408,-0.00,0.00,-0.00
41.417,0.00,0.00,-0.00
41.428,0.00,0.00,-0.00
41.437,0.01,0.00,0.00
41.447,0.00,0.00,-0.00
41.457,-0.00,0.00,-0.00
41.467,-0.00,0.00,-0.00
41.477,-0.00,0.00,-0.00
41.487,-0.00,0.00,-0.00
41.497,-0.00,0.00,-0.01
41.507,-0.00,0.00,-0.01
41.517,0.00,0.00,-0.01
41.527,-0.00,0.00,-0.01
41.537,-0.00,0.01,-0.00
41.547,-0.01,0.01,-0.00
41.557,-0.01,0.01,-0.00
41.567,-0.01,0.00,-0.00
41.577,-0.00,0.00,-0.00
41.587,-0.00,0.00,-0.00
41.597,-0.00,0.00,-0.00
41.607,0.00,0.00,-0.00
41.617,0.00,0.00,-0.00
41.627,0.00,0.00,-0.00
41.637,0.00,0.00,-0.00
41.647,0.00,0.00,-0.00
41.657,-0.00,0.00,-0.00
41.667,-0.00,0.01,-0.00
41.677,-0.00,0.00,-0.00
41.687,-0.01,0.00,-0.00
41.697,-0.01,0.00,-0.00
41.707,-0.00,0.00,-0.00
41.717,-0.00,0.00,-0.00
41.727,-0.00,0.00,-0.00
41.737,0.00,0.00,-0.00
41.747,0.00,0.00,0.00
41.757,0.00,0.00,-0.00
41.767,0.00,0.00,0.00
41.777,-0.00,0.00,-0.00
41.787,-0.00,0.01,-0.00
41.797,-0.01,0.01,-0.00
41.807,-0.01,0.00,-0.00
41.817,-0.01,0.00,-0.00
41.827,-0.01,0.00,-0.00
41.837,-0.01,0.00,-0.00
41.847,-0.01,0.00,-0.00
41.857,-0.00,0.00,-0.00
41.867,-0.00,0.00,-0.00
41.877,-0.00,0.00,-0.00
41.887,-0.01,0.00,-0.00
41.897,-0.00,0.00,-0.00
41.907,-0.00,0.00,-0.00
41.917,-0.01,0.00,-0.00
41.926,-0.01,0.00,-0.00
41.936,-0.01,0.00,-0.00
41.946,-0.00,0.00,-0.00
41.956,0.00,0.00,-0.00
41.966,0.00,0.00,-0.00
41.976,0.00,0.00,-0.00
41.986,0.00,0.00,-0.01
41.996,0.00,0.00,-0.00
42.006,0.00,0.00,-0.00
42.016,0.00,0.00,-0.00
42.026,-0.00,0.00,-0.00
42.036,-0.00,0.00,-0.00
42.046,-0.00,0.00,-0.01
42.056,-0.00,0.00,-0.01
42.066,-0.00,0.00,-0.00
42.076,-0.00,0.00,-0.00
42.086,-0.00,0.00,-0.00
42.096,0.00,0.00,-0.00
42.106,-0.00,0.01,-0.00
42.116,-0.01,0.00,-0.01
42.126,-0.01,0.00,-0.01
42.136,-0.00,0.01,-0.01
42.146,-0.00,0.01,-0.01
42.156,-0.00,0.01,-0.01
42.166,-0.00,0.00,-0.01
42.176,-0.00,-0.00,-0.01
42.186,-0.00,0.00,-0.01
42.196,0.00,0.00,-0.01
42.206,-0.00,0.00,-0.00
42.216,-0.00,0.00,-0.00
42.226,-0.01,0.00,0.00
42.236,-0.01,0.00,0.00
42.246,-0.01,0.00,0.00
42.256,-0.01,0.00,0.00
42.266,-0.01,0.00,-0.00
42.276,-0.00,0.01,-0.01
42.286,0.00,0.01,-0.00
42.296,0.01,0.01,-0.00
42.306,0.01,0.01,-0.00
42.316,0.01,0.01,-0.00
42.326,0.01,0.01,-0.00
42.336,0.01,0.00,-0.00
42.346,0.01,-0.00,-0.01
42.356,0.01,-0.01,-0.01
42.366,0.01,-0.01,-0.01
42.376,0.01,-0.01,-0.01
42.386,0.00,-0.00,-0.00
42.396,-0.00,-0.00,-0.00
42.406,-0.01,0.00,-0.00
42.416,-0.02,0.00,-0.00
42.425,-0.02,0.01,-0.00
42.435,-0.02,0.01,-0.00
42.445,-0.03,0.01,-0.01
42.455,-0.03,0.01,-0.00
42.465,-0.02,0.01,-0.00
42.475,-0.02,0.01,-0.00
42.485,-0.01,0.01,-0.00
42.495,0.01,0.01,-0.01
42.505,0.01,0.00,-0.01
42.515,0.01,0.00,-0.01
42.525,0.02,0.00,-0.01
42.535,0.02,0.00,-0.01
42.545,0.02,0.00,-0.01
42.555,0.02,0.00,-0.01
42.565,0.01,0.00,-0.01
42.575,0.01,0.00,-0.01
42.585,0.00,0.00,-0.01
42.595,-0.00,0.00,-0.01
42.605,-0.00,0.00,-0.01
42.615,-0.00,0.01,-0.01
42.625,0.00,0.01,-0.01
42.635,0.00,0.01,-0.01
42.645,-0.00,0.01,-0.01
42.655,-0.00,0.01,-0.01
42.665,-0.01,0.01,-0.00
42.675,-0.01,0.01,-0.01
42.685,-0.00,0.01,-0.01
42.695,-0.01,0.01,-0.00
42.705,-0.00,0.01,-0.00
42.715,-0.00,0.01,-0.00
42.725,0.00,0.01,-0.00
42.735,0.00,0.00,-0.00
42.745,0.01,0.01,-0.00
42.755,0.01,0.01,-0.00
42.765,0.01,0.01,-0.00
42.775,0.01,0.01,-0.00
42.785,0.01,0.00,-0.00
42.795,0.00,0.01,-0.00
42.805,0.00,0.01,-0.00
42.815,0.00,0.01,-0.00
42.825,0.00,0.01,-0.00
42.835,0.00,0.00,-0.00
42.845,0.00,0.00,-0.00
42.855,0.00,0.00,-0.00
42.865,0.01,0.00,-0.00
42.875,0.01,0.00,-0.01
42.885,0.01,0.00,-0.01
42.894,0.01,0.00,-0.00
42.904,0.01,0.01,-0.00
42.915,0.00,0.00,-0.00
42.925,0.00,0.01,-0.01
42.934,-0.00,0.01,-0.00
42.944,-0.00,0.00,-0.00
42.954,-0.00,0.00,-0.00
42.964,-0.00,0.00,-0.00
42.974,-0.00,0.00,-0.00
42.984,-0.00,0.00,-0.00
42.994,-0.00,0.00,-0.00
43.004,-0.00,0.00,-0.00
43.014,-0.00,0.00,-0.00
43.024,-0.00,0.01,-0.00
43.034,-0.00,0.01,-0.00
43.044,-0.00,0.01,-0.00
43.054,-0.00,0.00,-0.00
43.064,0.00,0.00,-0.00
43.074,0.00,0.00,-0.00
43.084,0.00,0.00,-0.00
43.094,0.00,0.00,-0.01
43.104,0.00,0.00,-0.00
43.114,0.01,0.00,-0.01
43.124,0.01,-0.00,-0.00
43.134,0.01,0.00,-0.00
43.144,0.02,0.00,-0.00
43.154,0.01,0.00,0.00
43.164,0.01,0.00,0.00
43.174,-0.00,0.00,-0.00
43.184,-0.00,0.00,-0.00
43.194,0.00,0.00,-0.00
43.204,0.01,0.00,-0.01
43.214,0.01,-0.00,-0.01
43.224,0.00,-0.00,-0.00
43.234,-0.00,-0.00,-0.00
43.244,-0.01,-0.00,-0.00
43.254,-0.02,0.00,-0.00
43.264,-0.02,0.00,0.00
43.274,-0.02,0.00,0.00
43.284,-0.02,0.00,0.01
43.294,-0.02,0.00,0.01
43.304,-0.02,0.00,0.01
43.314,-0.01,0.00,0.00
43.324,-0.01,0.00,0.00
43.334,-0.00,0.01,-0.00
43.344,0.00,0.01,-0.00
43.354,0.01,0.01,-0.00
43.364,0.01,0.01,-0.00
43.374,0.01,0.00,-0.00
43.384,0.01,0.00,-0.00
43.394,0.01,-0.00,-0.00
43.404,0.01,-0.01,-0.00
43.413,0.01,-0.01,-0.00
43.423,0.00,-0.01,-0.00
43.433,-0.00,-0.01,-0.00
43.443,-0.01,-0.00,-0.00
43.453,-0.01,-0.00,0.00
43.463,-0.01,0.00,0.00
43.473,-0.02,0.00,0.00
43.483,-0.02,0.01,0.00
43.493,-0.02,0.01,0.00
43.503,-0.02,0.01,0.00
43.513,-0.02,0.01,-0.00
43.523,-0.01,0.01,0.00
43.533,0.00,0.01,0.00
43.543,0.01,0.00,-0.00
43.553,0.01,0.00,-0.00
43.563,0.01,-0.00,-0.00
43.573,0.01,0.00,-0.00
43.583,0.02,0.00,0.00
43.593,0.01,0.00,-0.00
43.603,0.01,0.00,-0.00
43.613,0.01,-0.00,-0.00
43.623,0.01,-0.00,-0.00
43.633,0.00,-0.00,-0.01
43.643,0.00,0.00,-0.01
43.653,-0.00,0.00,-0.00
43.663,-0.00,0.00,-0.00
43.673,-0.01,0.00,-0.01
43.683,-0.01,0.00,-0.00
43.693,-0.00,0.00,-0.00
43.703,-0.00,0.00,-0.00
43.713,-0.00,0.00,-0.00
43.723,-0.01,0.00,-0.00
43.733,-0.01,-0.00,-0.00
43.743,-0.01,-0.00,-0.00
43.753,-0.00,-0.00,0.00
43.763,-0.00,-0.00,0.00
43.773,-0.00,-0.00,0.00
43.783,-0.00,0.00,-0.00
43.793,0.00,0.00,-0.00
43.803,0.00,-0.00,0.00
43.813,0.01,0.00,-0.00
43.823,0.01,0.00,0.00
43.833,0.00,0.00,-0.00
43.843,0.00,-0.00,-0.00
43.853,0.00,-0.00,-0.00
43.863,-0.00,-0.00,-0.00
43.873,-0.00,-0.00,0.00
43.883,-0.00,-0.00,0.00
43.893,-0.01,-0.00,0.00
43.903,-0.01,-0.00,0.00
43.913,-0.01,0.00,0.00
43.923,-0.01,-0.00,0.00
43.932,-0.01,-0.00,0.00
43.942,-0.01,0.00,0.00
43.952,-0.01,0.01,-0.00
43.963,-0.01,0.00,-0.00
43.972,-0.01,0.00,-0.00
43.982,-0.00,0.00,-0.00
43.992,-0.00,0.00,-0.00
44.002,-0.00,0.00,-0.00
44.012,-0.00,-0.00,-0.00
44.022,-0.00,-0.00,-0.00
44.032,-0.00,0.00,-0.00
44.042,-0.00,0.00,-0.00
44.052,-0.00,0.00,-0.00
44.062,-0.00,0.00,-0.00
44.072,-0.00,0.00,-0.00
44.082,-0.00,0.00,-0.00
44.092,-0.00,0.00,-0.00
44.102,-0.00,0.00,-0.00
44.112,-0.00,0.00,-0.00
44.122,-0.00,0.00,-0.00
44.132,-0.01,0.00,-0.00
44.142,-0.01,0.00,-0.00
44.152,-0.01,0.00,-0.00
44.162,-0.01,0.00,-0.00
44.172,-0.01,0.00,-0.00
44.182,-0.01,0.00,0.00
44.192,-0.00,0.01,0.00
44.202,-0.00,0.00,-0.00
44.212,-0.01,0.00,-0.00
44.222,-0.00,0.00,-0.00
44.232,0.01,0.00,-0.00
44.242,0.01,0.00,-0.00
44.252,0.01,0.00,-0.00
44.262,0.01,0.00,-0.01
44.272,0.00,0.00,-0.01
44.282,0.00,0.00,-0.00
44.292,-0.00,0.00,0.00
44.302,-0.00,0.01,0.00
44.312,-0.01,0.01,0.01
44.322,-0.01,0.00,0.01
44.332,-0.01,0.00,0.01
44.342,-0.01,0.00,0.01
44.352,-0.01,0.00,0.00
44.362,-0.01,0.00,0.00
44.372,-0.01,0.01,-0.00
44.382,-0.00,0.01,-0.00
44.392,-0.00,0.01,-0.00
44.402,0.00,0.01,-0.00
44.411,0.01,0.01,0.00
44.421,0.01,0.01,0.00
44.431,0.02,0.00,0.00
44.442,0.02,-0.00,-0.00
44.451,0.02,-0.00,-0.00
44.461,0.02,-0.00,0.00
44.471,0.01,-0.00,-0.00
44.481,0.01,-0.00,0.00
44.491,0.00,-0.00,0.00
44.501,-0.00,0.00,-0.00
44.511,-0.01,0.00,0.00
44.521,-0.02,0.01,-0.00
44.531,-0.02,0.01,-0.00
44.541,-0.02,0.01,-0.00
44.551,-0.02,0.01,-0.00
44.561,-0.02,0.00,-0.00
44.571,-0.01,0.00,0.00
44.581,-0.00,0.00,-0.00
44.591,0.00,0.00,-0.00
44.601,0.00,0.00,-0.00
44.611,0.00,-0.00,-0.00
44.621,0.01,0.00,-0.00
44.631,0.01,0.00,-0.00
44.641,0.01,0.00,-0.00
44.651,0.01,0.00,-0.00
44.661,0.01,0.00,-0.00
44.671,0.01,0.00,-0.00
44.681,0.00,0.00,-0.00
44.691,0.00,0.00,-0.01
44.701,0.00,0.00,-0.01
44.711,0.00,0.00,-0.01
44.721,-0.00,0.00,-0.01
44.731,-0.00,0.01,-0.01
44.741,-0.01,0.01,-0.01
44.751,-0.01,0.00,-0.00
44.761,-0.01,0.00,-0.00
44.771,-0.01,0.00,-0.00
44.781,-0.01,0.00,-0.00
44.791,-0.01,0.00,-0.00
44.801,-0.01,0.00,-0.00
44.811,-0.00,0.00,-0.00
44.821,-0.00,0.00,-0.00
44.831,0.00,0.00,-0.00
44.841,0.00,0.00,-0.00
44.851,0.00,0.00,-0.00
44.861,0.00,0.00,-0.00
44.871,0.00,0.00,-0.00
44.881,-0.00,0.00,-0.00
44.891,-0.00,0.00,-0.00
44.901,-0.00,0.00,-0.00
44.911,-0.00,0.00,-0.00
44.920,-0.00,0.00,-0.00
44.931,-0.00,0.00,-0.00
44.941,-0.00,0.00,-0.00
44.950,0.00,-0.00,-0.00
44.960,0.00,0.00,-0.00
44.970,-0.00,0.00,0.00
44.980,-0.00,0.00,0.00
44.990,-0.00,0.00,0.00
45.000,-0.00,0.01,-0.00
45.010,-0.01,0.00,-0.00
45.020,-0.01,0.00,-0.00
45.030,-0.01,0.00,-0.00
45.040,-0.01,0.00,-0.00
45.050,-0.01,0.00,-0.00
45.060,-0.01,0.00,-0.00
45.070,-0.00,0.00,-0.00
45.080,-0.00,0.00,-0.00
45.090,-0.00,0.00,-0.00
45.100,-0.00,0.01,-0.00
45.110,-0.00,0.00,-0.00
45.120,-0.00,0.00,-0.00
45.130,-0.00,0.00,-0.00
45.140,0.00,0.00,-0.00
45.150,-0.00,0.00,-0.00
45.160,-0.00,0.00,-0.00
45.170,-0.00,0.00,-0.00
45.180,-0.01,0.00,-0.00
45.190,-0.00,0.00,-0.00
45.200,-0.00,0.00,-0.00
45.210,-0.00,0.00,-0.01
45.220,-0.00,0.00,-0.00
45.230,-0.00,0.00,-0.00
45.240,-0.00,0.00,-0.00
45.250,0.00,0.00,-0.00
45.260,0.00,0.00,-0.00
45.270,0.01,0.00,-0.00
45.280,0.00,0.00,-0.01
45.290,-0.00,0.00,-0.01
45.300,-0.01,0.00,-0.01
45.310,0.00,0.01,-0.01
45.320,0.00,0.00,-0.01
45.330,-0.00,0.00,-0.01
45.340,-0.00,0.00,-0.01
45.350,-0.00,0.00,-0.01
45.360,-0.00,0.00,-0.01
45.370,-0.01,0.00,-0.00
45.380,-0.01,0.00,-0.00
45.390,-0.01,0.00,0.00
45.400,-0.02,0.00,0.00
45.410,-0.02,0.00,0.00
45.420,-0.02,0.00,0.00
45.429,-0.02,0.00,0.00
45.439,-0.02,0.01,-0.00
45.449,-0.01,0.01,-0.00
45.459,-0.01,0.01,-0.00
45.469,0.00,0.01,-0.01
45.479,0.01,0.01,-0.01
45.489,0.01,0.01,-0.01
45.499,0.01,0.00,-0.01
45.509,0.01,0.00,-0.00
45.519,0.01,-0.00,-0.01
45.529,0.01,-0.00,-0.01
45.539,0.01,-0.00,-0.00
45.549,0.00,-0.00,-0.01
45.559,-0.00,-0.00,-0.01
45.569,-0.01,-0.00,-0.00
45.579,-0.01,0.00,-0.00
45.589,-0.02,0.00,-0.00
45.599,-0.02,0.01,-0.00
45.609,-0.02,0.01,-0.00
45.619,-0.02,0.01,-0.00
45.629,-0.02,0.01,-0.01
45.639,-0.02,0.01,-0.01
45.649,-0.01,0.01,-0.00
45.659,0.00,0.01,-0.01
45.669,0.01,0.00,-0.01
45.679,0.01,0.00,-0.00
45.689,0.02,0.00,-0.00
45.699,0.02,-0.00,-0.01
45.709,0.02,0.00,-0.01
45.719,0.02,0.00,-0.00
45.729,0.01,0.00,-0.01
45.739,0.01,0.00,-0.01
45.749,-0.00,0.00,-0.01
45.759,-0.01,0.00,-0.01
45.769,-0.01,0.00,-0.01
45.779,-0.01,0.01,-0.01
45.789,-0.01,0.01,-0.01
45.799,-0.01,0.01,-0.01
45.809,-0.01,0.01,-0.01
45.819,-0.01,0.01,-0.01
45.829,-0.01,0.01,-0.01
45.839,-0.01,0.01,-0.01
45.849,-0.01,0.01,-0.00
45.859,-0.01,0.01,-0.00
45.869,-0.00,0.00,-0.00
45.878,-0.00,0.01,-0.00
45.889,0.00,0.01,-0.00
45.899,0.01,0.00,-0.00
45.908,0.01,0.01,-0.00
45.919,0.01,0.01,-0.00
45.928,0.01,0.01,-0.00
45.938,0.01,0.01,-0.00
45.948,0.01,0.01,-0.00
45.958,0.00,0.01,-0.00
45.968,0.00,0.01,-0.00
45.978,0.00,0.01,-0.00
45.988,0.00,0.01,-0.00
45.998,0.00,0.00,-0.01
46.008,0.00,0.00,-0.00
46.018,-0.00,0.00,-0.01
46.028,-0.00,0.00,-0.01
46.038,-0.00,0.00,-0.00
46.048,-0.00,0.00,-0.00
46.058,-0.00,0.00,-0.00
46.068,-0.00,0.00,-0.00
46.078,-0.00,0.00,-0.00
46.088,0.00,0.00,-0.00
46.098,0.00,0.01,-0.00
46.108,0.01,0.01,-0.00
46.118,0.01,0.00,-0.00
46.128,0.00,0.00,-0.01
46.138,-0.00,0.00,-0.01
46.148,0.00,0.00,-0.01
46.158,-0.00,0.00,-0.00
46.168,-0.00,0.00,-0.00
46.178,-0.00,0.00,-0.01
46.188,-0.00,0.00,-0.00
46.198,-0.00,0.00,-0.00
46.208,-0.01,0.00,-0.00
46.218,-0.01,0.00,-0.01
46.228,-0.00,0.00,-0.00
46.238,-0.00,0.00,-0.00
46.248,0.00,0.00,-0.00
46.258,0.00,0.00,-0.00
46.268,0.00,0.00,-0.00
46.278,0.01,0.00,-0.00
46.288,0.01,0.01,-0.01
46.298,0.01,0.00,-0.00
46.308,0.01,0.00,-0.00
46.318,0.01,0.00,-0.00
46.328,0.00,0.00,-0.01
46.338,0.00,0.00,-0.01
46.348,0.01,0.00,-0.01
46.358,0.01,0.00,-0.01
46.368,0.00,-0.00,-0.01
46.378,0.00,-0.00,-0.01
46.388,-0.00,-0.00,-0.00
46.398,-0.01,0.00,-0.00
46.408,-0.01,0.00,0.00
46.418,-0.02,0.00,0.01
46.427,-0.02,0.00,0.01
46.437,-0.02,0.00,0.01
46.447,-0.02,0.01,0.00
46.457,-0.02,0.00,0.00
46.467,-0.01,0.01,0.00
46.477,-0.01,0.01,-0.00
46.487,0.00,0.01,-0.00
46.497,0.00,0.01,-0.00
46.507,0.01,0.01,-0.00
46.517,0.01,0.00,-0.00
46.527,0.01,0.00,-0.00
46.537,0.01,-0.00,0.00
46.547,0.01,-0.00,-0.00
46.557,0.01,-0.01,-0.00
46.567,0.01,-0.01,-0.00
46.577,0.01,-0.01,-0.00
46.587,-0.00,-0.00,0.00
46.597,-0.01,-0.00,0.00
46.607,-0.01,0.00,0.00
46.617,-0.02,0.00,0.00
46.627,-0.02,0.01,0.00
46.637,-0.02,0.01,0.00
46.647,-0.02,0.01,0.00
46.657,-0.02,0.01,-0.00
46.667,-0.02,0.01,-0.00
46.677,-0.01,0.01,-0.00
46.687,0.00,0.00,-0.00
46.697,0.01,0.00,-0.00
46.707,0.01,-0.00,-0.00
46.717,0.01,-0.00,0.00
46.727,0.02,0.00,0.00
46.737,0.02,-0.00,0.00
46.747,0.01,0.00,0.00
46.757,0.01,-0.00,-0.00
46.767,0.01,0.00,-0.00
46.777,0.00,-0.00,-0.00
46.787,0.00,0.00,-0.00
46.797,-0.00,0.00,-0.00
46.807,-0.01,-0.00,-0.00
46.817,-0.01,0.00,-0.00
46.827,-0.01,0.00,-0.01
46.837,-0.01,0.00,-0.00
46.847,-0.01,0.00,-0.00
46.857,-0.01,0.00,-0.00
46.867,-0.01,0.00,-0.00
46.877,-0.01,0.00,-0.00
46.887,-0.01,0.00,-0.00
46.897,-0.01,0.00,-0.00
46.907,-0.01,-0.00,0.00
46.917,-0.00,0.00,-0.00
46.926,-0.00,0.00,0.00
46.936,0.00,0.00,0.00
46.946,0.01,0.00,0.00
46.956,0.01,0.00,0.00
46.966,0.01,0.00,0.00
46.976,0.00,0.00,0.00
46.986,0.00,0.00,0.00
46.996,-0.00,0.00,0.00
47.006,-0.00,0.00,0.00
47.016,-0.00,0.00,0.00
47.026,-0.01,0.00,-0.00
47.036,-0.01,-0.00,0.00
47.046,-0.01,-0.00,-0.00
47.056,-0.01,-0.00,0.00
47.066,-0.00,0.00,0.00
47.076,-0.00,0.00,-0.00
47.086,-0.00,0.00,0.00
47.096,-0.00,0.00,-0.00
47.106,0.00,0.00,-0.00
47.116,-0.00,0.00,-0.00
47.126,0.00,0.00,-0.00
47.136,-0.00,0.00,-0.00
47.146,-0.00,0.00,-0.00
47.156,-0.00,0.00,-0.00
47.166,-0.00,0.00,-0.00
47.176,-0.00,0.00,-0.00
47.186,-0.00,0.00,-0.00
47.196,-0.01,0.00,-0.00
47.206,-0.01,0.00,-0.00
47.216,-0.01,0.00,-0.00
47.226,-0.01,0.00,-0.00
47.236,-0.00,0.00,-0.00
47.246,-0.00,0.00,-0.00
47.256,-0.00,0.00,-0.01
47.266,-0.01,0.00,-0.00
47.276,-0.00,0.00,-0.00
47.286,0.00,-0.00,-0.00
47.296,0.00,0.00,0.00
47.306,0.00,0.00,0.00
47.316,-0.00,0.00,-0.00
47.326,-0.01,0.00,-0.00
47.336,-0.00,0.00,-0.00
47.346,0.00,0.00,-0.00
47.356,0.00,0.00,-0.00
47.366,0.00,0.00,-0.00
47.376,0.00,-0.00,-0.01
47.386,-0.00,-0.00,-0.01
47.396,-0.00,-0.00,-0.00
47.406,-0.00,0.00,-0.00
47.416,-0.01,0.00,0.00
47.426,-0.01,0.00,0.00
47.436,-0.01,0.00,0.01
47.445,-0.01,0.00,0.01
47.455,-0.01,0.00,0.00
47.465,-0.02,0.00,0.00
47.475,-0.02,0.00,-0.00
47.485,-0.01,0.01,-0.00
47.495,-0.01,0.01,-0.00
47.505,-0.01,0.01,-0.00
47.515,-0.00,0.01,-0.00
47.525,0.00,0.00,-0.00
47.535,0.00,0.00,-0.00
47.545,0.01,-0.00,-0.00
47.555,0.01,-0.00,-0.00
47.565,0.01,-0.00,-0.00
47.575,0.01,-0.01,-0.00
47.585,0.01,-0.01,-0.00
47.595,0.00,-0.01,-0.00
47.605,-0.00,-0.00,-0.00
47.615,-0.01,0.00,-0.00
47.625,-0.01,0.01,0.00
47.635,-0.02,0.01,0.00
47.645,-0.02,0.01,-0.00
47.655,-0.02,0.01,-0.00
47.665,-0.02,0.00,-0.00
47.675,-0.01,0.00,-0.00
47.685,-0.00,0.00,-0.00
47.695,0.01,0.00,-0.00
47.705,0.01,0.00,-0.00
47.715,0.01,-0.00,-0.00
47.725,0.01,-0.00,-0.00
47.735,0.01,-0.00,-0.00
47.745,0.01,0.00,-0.00
47.755,0.01,0.00,0.00
47.765,0.01,0.00,-0.00
47.775,0.00,-0.00,-0.00
47.785,-0.00,-0.00,-0.00
47.795,-0.01,-0.00,-0.01
47.805,-0.01,0.00,-0.01
